LAMMPS data file via write_data, version 2 Aug 2023, timestep = 300000, units = real

3077 atoms
9 atom types
2084 bonds
7 bond types
1175 angles
8 angle types
210 dihedrals
4 dihedral types

-44.62777059035573 44.62777059035573 xlo xhi
-11.235935376477526 11.235935376477526 ylo yhi
-11.235935376477526 11.235935376477526 zlo zhi

Masses

1 15.9994
2 12.011
3 1.008
4 1.008
5 12.011
6 15.9994
7 15.9994
8 15.9994
9 1.008

Pair Coeffs # lj/cut/coul/long

1 0.252656 2.84916
2 0.0663016 3.58118
3 0.0282937 2.37341
4 0 0
5 0.245018 2.81144
6 0.119497 3.1
7 0.119497 3.1
8 0.119432 3.40025
9 0 0

Bond Coeffs # harmonic

1 400.057 1.4
2 400.034 1.53
3 155.354 1.42
4 143.403 1.11
5 621.415 0.938
6 442.161 0.972
7 1059.16 1.012

Angle Coeffs # harmonic

1 47.5559 103
2 50.1709 108
3 30.1731 109.5
4 47.694 109.5
5 55.1272 109.5
6 47.635 109.6
7 55.1139 111
8 59.7937 115

Dihedral Coeffs # harmonic

1 0.301147 1 3
2 1.41491 1 3
3 0 1 1
4 0 1 1

Atoms # full

2022 674 9 0.41 -40.961572227159955 -9.144164914029057 -6.4038495011123215 1 3 4
9 3 9 0.41 -40.165782661756225 -9.658158470154994 -10.049962745103493 -1 1 -1
2270 757 9 0.41 -37.651440002206854 -7.354479648922425 -6.444342758059978 0 3 1
2269 757 8 -0.82 -36.80853202087112 -7.01905019508233 -6.872861595323309 0 3 1
7 3 8 -0.82 -39.491906167797886 -8.954905227373958 -9.801594829352286 -1 1 -1
1723 575 8 -0.82 -34.379242714465065 -8.393087459525264 -7.646783050868396 1 1 1
551 184 9 0.41 -43.76719930525065 -6.259484595036396 -6.773470997500437 0 1 0
1020 340 9 0.41 -38.76480100068106 -9.704495144498795 -6.992594599428514 1 1 2
1955 652 9 0.41 -35.58095483541964 -7.945204497922505 -9.068917185577568 1 -2 1
1954 652 8 -0.82 -36.367151993868895 -7.842365601868961 -9.735220474321919 1 -2 1
1724 575 9 0.41 -35.166629282217016 -8.070153700254334 -7.070460066286865 1 1 1
1956 652 9 0.41 -37.29454564053744 -8.07120211145816 -9.450704777641684 1 -2 1
2020 674 8 -0.82 -41.964396353071514 -9.282281001542653 -6.4420252028593366 1 3 4
1018 340 8 -0.82 -39.01853703271264 -9.014087801438972 -6.2570567479379875 1 1 2
8 3 9 0.41 -38.971331828125784 -8.693052215714498 -10.608922571488282 -1 1 -1
552 184 9 0.41 -42.71377062172613 -7.5189009166161105 -6.4883347039202235 0 1 0
198 66 9 0.41 -39.912202553206896 -5.9614199650646205 -8.917857356813258 0 4 0
1725 575 9 0.41 -34.278687996593035 -9.405726395812076 -7.421652445063464 1 1 1
2271 757 9 0.41 -36.49300185795737 -6.213796968123806 -6.3212596072194325 0 3 1
1852 618 8 -0.82 -43.8413996881667 -10.903361197627802 -7.873459380133541 1 1 -1
550 184 8 -0.82 -42.91254083963667 -6.537546347331257 -6.28793428604296 0 1 0
574 192 8 -0.82 -41.15310929135734 -11.093512692108817 -11.059856446019872 0 1 1
1854 618 9 0.41 -43.37499667653339 -10.349272305852272 -7.166591372217574 1 1 -1
1853 618 9 0.41 -43.204977204739116 -11.140044262554095 -8.67791721343171 1 1 -1
603 201 9 0.41 -35.77441908067597 -9.10671524624766 -3.399331463511407 1 3 2
3009 1003 9 0.41 -42.586828915469056 -10.063688482634367 -3.001990026083581 1 -1 -1
1109 370 9 0.41 -37.63625881119867 -9.51504050352574 -2.726610667081138 1 -1 3
2170 724 8 -0.82 -36.90353785286002 -11.12416066246571 -5.482810332611481 1 -3 3
460 154 8 -0.82 -40.214252504456134 -6.654279345380113 -4.5880877743298765 1 0 1
1019 340 9 0.41 -38.69312002362572 -9.25689832736158 -5.338716064812618 1 1 2
1328 443 9 0.41 -40.847893293040144 -10.068165946315974 -1.0642775274089704 1 3 1
1110 370 9 0.41 -38.50324586255375 -8.082995727883379 -2.5000923133335338 1 -1 3
602 201 9 0.41 -34.82901890076889 -10.046407987749834 -2.296715559399578 1 3 2
1327 443 8 -0.82 -41.618395086607066 -10.418255627210748 -1.6483463299066887 1 3 1
49 17 8 -0.82 -44.41186350047066 -6.26688952163917 -1.3533760992856863 0 -2 -2
1108 370 8 -0.82 -38.41138837901252 -8.900156140465317 -3.040460960156752 1 -1 3
601 201 8 -0.82 -35.720096769821936 -9.851841804738582 -2.727878200701282 1 3 2
1329 443 9 0.41 -42.43259091069983 -10.757981759130816 -1.1210007372718742 1 3 1
3007 1003 8 -0.82 -43.05944970923278 -10.1080907137063 -3.9173326119861054 1 -1 -1
461 154 9 0.41 -41.06717239435542 -6.7095034350467655 -5.161886244967466 1 0 1
50 17 9 0.41 -44.17946380989737 -6.529488133367244 -2.277769241047263 0 -2 -2
3008 1003 9 0.41 -43.935674953708165 -10.666416156470852 -3.897742107529832 1 -1 -1
462 154 9 0.41 -39.645432470161175 -7.500413038624635 -4.592220047095176 1 0 1
2021 674 9 0.41 -42.343937329234336 -9.494117267394763 -5.529092835650022 1 3 4
879 293 9 0.41 -35.241030236294044 -5.745856967867045 -3.867843249058642 0 2 -1
2400 800 9 0.41 -39.62227344125017 -5.934667205354891 -0.09595323716262705 1 -3 0
2850 950 9 0.41 -34.278860796210935 -9.597432748695844 1.1203413347014965 1 2 2
2999 1000 9 0.41 -35.90846503648731 -8.304855570273203 4.334696763893627 1 -1 0
2437 813 8 -0.82 -39.419344040353636 -9.708785683943237 0.3901839929152153 1 -1 0
2926 976 8 -0.82 -37.751382776111875 -10.048555007968915 3.912115428293701 1 -1 -1
1798 600 8 -0.82 -40.399746664349 -8.17306042245618 3.6739038394675685 0 1 1
2398 800 8 -0.82 -39.166993777012564 -6.499319210601002 0.6308646631150197 1 -3 0
3000 1000 9 0.41 -34.35033159389111 -8.496268419226297 3.6149009366269897 1 -1 0
1822 608 8 -0.82 -42.97607326393369 -8.744945311087394 2.495898477330032 0 3 3
1823 608 9 0.41 -43.553324739172645 -9.518839796744698 2.122914357021898 0 3 3
1824 608 9 0.41 -43.38279387322162 -7.8444808684870235 2.2466399387831792 0 3 3
2998 1000 8 -0.82 -34.89679737557841 -8.45157973344306 4.452363840542144 1 -1 0
2927 976 9 0.41 -37.82417953360135 -10.216013473870364 4.919140651803717 1 -1 -1
2047 683 8 -0.82 -44.03699201695406 -5.914591096871578 1.4779203877290854 1 2 1
1799 600 9 0.41 -41.29173821193648 -8.509503454647398 3.3153831599832273 0 1 1
1800 600 9 0.41 -40.0631136159843 -7.4497927890148645 3.041438058076709 0 1 1
2928 976 9 0.41 -38.36646609451209 -9.270372014943975 3.7470917595298534 1 -1 -1
2438 813 9 0.41 -39.73357315640071 -9.882231385258896 1.3296297609956902 1 -1 0
2399 800 9 0.41 -38.50219050352589 -5.921613365339661 1.1545111436110496 1 -3 0
2848 950 8 -0.82 -33.60430091878359 -8.983127650525264 1.5513613005636682 1 2 2
